Date,Close,High,Low,Open,Volume
20131217,175.76,177.49001,175.12,177.36,5476405
20131218,178.7,178.74001,174.851,176.45,5698437
20131219,180.22,180.54,177.88,177.88,5929584
20131220,180.02,182,180.02,180.12,7655998
20131223,182.23,182.93,180.61,181.05,4082821
20131224,183.22,183.5,181.91,181.955,1613614
20131226,185.35001,185.56,183.51,183.56,3325841
20131227,185.08,186.5,184.56,185.84,3382117
20131230,186.41,186.7,184.67,185.32001,3018594
20131231,187.57001,187.79,186.3,186.49001,3620413
20140101,187.57,187.79,186.3,186.49,3620413
20140102,185.53,187.4,185.2,187.21,4546809
20140103,186.64,187.35,185.3,185.83,4064095
20140105,186.64,187.35,185.3,185.83,4064095
20140106,186,187.355,185.3,187.15,4068105
20140107,189.71,190.35,186.38,186.39,5934322
20140108,187.97,189.4175,187.26,189.33,4604105
20140109,187.38,189.5,186.55,189.02,4322284
20140110,187.26,188.57,186.28,188.31,4023089
20140112,187.26,188.57,186.28,188.31,4023089
20140113,184.16,186.95,183.86,186.26,5789107
20140114,185.92,186.428,183.8818,185.06,4619509
20140115,187.74,188.65,185.49,185.82,4829291
20140116,188.76,188.99,186.8,187.53,4775167
20140117,190.09,190.81,187.86,188.04,7671146
20140119,190.09,190.81,187.86,188.04,7671146
20140120,190.09,190.81,187.86,188.04,7671146
20140121,188.43,190.39,186.79,190.23,11121410
20140122,182.25,183.5,179.67,181.28,13800586
20140123,182.73,183.72,180.71,181.43,6974334
20140124,179.64,182.8141,179.64,181.25,6938768
20140126,179.64,182.8141,179.64,181.25,6938768
20140127,177.9,179.65,177.66,179.605,5209244
20140128,176.85,178.45,176.16,178.05,5336989
20140129,176.4,178.53,175.89,175.98,4971142
20140130,177.36,177.86,176.36,177.17,4854397
20140131,176.68,177.835,175.34,176.11,5195381
20140202,176.68,177.835,175.34,176.11,5195381
20140203,172.9,176.02,172.72,176.02,7187767
20140204,172.84,173.75,172.36,173.53,4351180
20140205,174.24,174.97,172.19,172.19,4714375
20140206,174.67,174.85,173.79,173.97,4292478
20140207,177.25,177.56,175.07,175.64,4725647
20140209,177.25,177.56,175.07,175.64,4725647
20140210,177.14,177.65,176.25,176.97,3544486
20140211,179.7,180.39,176.8,176.81,4654207
20140212,180.24,181.25,179.26,179.52,3984148
20140213,181.84,182.36,177.86,178.22,4482761
20140214,183.69,184.43,180.99,181.26,4665873
20140216,183.69,184.43,180.99,181.26,4665873
20140217,183.69,184.43,180.99,181.26,4665873
20140218,183.19,184,182.32,183.18,4435484
20140219,182.95,185.65,182.41,182.74,4671705
20140220,184.26,184.8599,182.79,182.96,4968267
20140221,182.79,185.71,182.62,184.25,5699331
20140223,182.79,185.71,182.62,184.25,5699331
20140224,183.45,185.16,182.82,182.82,4595312
20140225,183.23,184.6,182.88,183.52,3902332
20140226,184.06,185.28,183.56,183.94,3740884
20140227,185.27,185.95,183.81,183.83,3827965
20140228,185.17,186.12,183.65,185.38,4668452
20140302,185.17,186.12,183.65,185.38,4668452
20140303,184.26,184.64,182.82,183.33,3952704
20140304,186.44,187.16,185.68,185.81,4734235
20140305,187.14,187.95,186.4,186.57,3487359
20140306,187.64,188.39,186.9,187.37,3817529
20140307,187.68,188.92,187.18,188.35,4117826
20140309,187.68,188.92,187.18,188.35,4117826
20140310,186.39,188.37,185.849,187.55,4594054
20140311,186.76,188.45,186.04,187.41,4229679
20140312,186.22,187.45,185.89,186.01,4833158
20140313,183.9,187,183.71,186.41,4913208
20140314,182.21,184.29,182.21,183.89,5490326
20140316,182.21,184.29,182.21,183.89,5490326
20140317,185.81,186.35,182.66,182.66,4938754
20140318,186.81,187.9,185.54,185.99,3961319
20140319,184.71,186.7,183.5001,185.6,4323930
20140320,187.9,188.26,184.17,184.47,5062629
20140321,186.67,188.7,186.4,188.5,12535281
20140323,186.67,188.7,186.4,188.5,12535281
20140324,188.25,189.44,187.37,187.43,5738492
20140325,195.04,195.395,188.7,188.76,10912699
20140326,192.62,195.63,191.96,194.98,6851772
20140327,189.83,192.67,189.322,191.91,6767653
20140328,190.45,192.62,189.11,189.94,5194443
20140330,190.45,192.62,189.11,189.94,5194443
20140331,192.49,193.77,191.4,191.64,8537746
20140401,194.5,195.13,192.78,193.12,5395346
20140402,193.55,194.5,192.49,194.24,4924133
20140403,192.69,193.38,192.35,193.2,4091060
20140404,191.77,193.97,191.28,193.12,6090863
20140406,191.77,193.97,191.28,193.12,6090863
20140407,194.52,195.309,191.57,191.72,6747080
20140408,193.29,194.1675,192.6898,193.89,5125001
20140409,196.64,197,193.6,193.88,5485124
20140410,195.68,199.21,195.66,196.06,8425601
20140411,195.19,197,194.27,195.04,4835214
20140413,195.19,197,194.27,195.04,4835214
20140414,197.77,198.24,195.88,196.24,5433621
20140415,197.02,197.41,195.42,195.98,5353177
20140416,196.4,198.71,195,198.05,8527295
20140417,190.01,190.7,187.01,187.25,11255493
20140420,190.01,190.7,187.01,187.25,11255493
20140421,192.27,192.805,189.74,189.8,5425283
20140422,192.15,193,191.2,192.01,3878619
20140423,191.73,192.41,190.11,191.79,4736919
20140424,190.22,192.22,190.03,192.22,4407352
20140425,189.63,190.67,189.11,190.54,3871407
20140427,189.63,190.67,189.11,190.54,3871407
20140428,193.14,193.99,190.58,191.14,5638334
20140429,195.11,195.94,193.41,193.59,4626352
20140430,196.47,196.86,194.35,194.38,4211284
20140501,193.53,196.74,193.15,196.31,3675823
20140502,191.44,193.84,191.25,193.75,3052953
20140504,191.44,193.84,191.25,193.75,3052953
20140505,191.26,191.49,189.8,191.05,2222168
20140506,190.03,190.95,189.25,190.93,3188706
20140507,189.3,190.3,186.93,189.34,3821023
20140508,188.91,190.57,188.23,189.16,2431945
20140509,190.08,190.5854,188.37,188.98,2261739
20140511,190.08,190.5854,188.37,188.98,2261739
20140512,192.57,193.02,190.94,191.12,3778611
20140513,192.19,193.03,191.76,192.79,2226997
20140514,188.72,191.99,188.17,191.91,5255970
20140515,186.46,189.08,186.18,189.07,4202556
20140516,187.06,187.41,185.93,186.27,3949644
20140518,187.06,187.41,185.93,186.27,3949644
20140519,187,187.13,186.04,186.61,3270670
20140520,184.89,186.7,184.7,186.25,3032896
20140521,186.39,187.16,184.95,185.85,2988348
20140522,185.68,186.45,185.03,186.45,2218149
20140523,185.94,186.14,185.3101,185.84,2563424
20140525,185.94,186.14,185.3101,185.84,2563424
20140526,185.94,186.14,185.3101,185.84,2563424
20140527,184.78,185.65,183.93,184.8,4794501
20140528,183.08,184.88,182.94,184.48,3724124
20140529,183.76,183.78,182.33,183.64,2759978
20140530,184.36,184.57,182.49,183.38,4620207
