Date,Close,High,Low,Open,Volume
20140202,92.16,93.28,91.7,92.85,17372323
20140203,90.05,92.31,89.64,91.915,20381403
20140204,90.02,90.64,89.39,90.37,17703260
20140205,89.58,90.61,89.38,90.305,16395819
20140206,89.8,90.18,89.25,89.51,13650204
20140207,90.58,90.63,89.75,90.12,12632454
20140209,90.58,90.63,89.75,90.12,12632454
20140210,89.52,90.53,89.36,90.45,12241464
20140211,90.84,91,89.4,89.56,13426576
20140212,91.08,91.86,90.64,91.01,10753088
20140213,91.43,91.65,90.4,90.59,9776453
20140214,94.11,94.4301,91.6,91.81,18335517
20140216,94.11,94.4301,91.6,91.81,18335517
20140217,94.11,94.4301,91.6,91.81,18335517
20140218,94.07,94.72,93.36,94.07,12981890
20140219,93.95,95.29,93.8,93.8,12228854
20140220,95.37,95.77,93.75,93.85,14425193
20140221,95.03,95.58,94.94,95.48,11286050
20140223,95.03,95.58,94.94,95.48,11286050
20140224,96.44,97.25,95.41,95.61,16034244
20140225,96.31,96.97,95.96,96.54,10664330
20140226,95.79,96.86,95.53,96.56,9088471
20140227,95.84,96.05,95.16,95.58,9101165
20140228,96.27,96.833,95.78,95.96,12652612
20140302,96.27,96.833,95.78,95.96,12652612
20140303,95.5,96.54,94.8299,95.76,11897227
20140304,96.52,96.86,95.87,96.59,12566341
20140305,93.8,95.29,93.395,95.2,19836928
20140306,93.76,93.94,93.27,93.67,12612051
20140307,94.99,95.06,93.99,94.37,12660051
20140309,94.99,95.06,93.99,94.37,12660051
20140310,95.5,95.55,94.66,95.15,9967356
20140311,94.01,95.59,93.52,95.36,12144602
20140312,94.21,94.47,93.55,93.64,9705872
20140313,93.64,94.57,93.33,94.44,9872689
20140314,93.47,94.22,93.29,93.58,11731826
20140316,93.47,94.22,93.29,93.58,11731826
20140317,94.32,94.53,93.75,93.95,8676159
20140318,94.71,95.25,94.07,94.41,8757308
20140319,93.73,95.3,93.13,94.65,9914653
20140320,94.58,94.74,93.01,93.44,10405003
20140321,94.31,95.99,94.31,95.1,24482606
20140323,94.31,95.99,94.31,95.1,24482606
20140324,94.64,95.1,94.48,94.76,9539768
20140325,94.91,95.82,94.8,95.1,9799558
20140326,94.7,95.58,94.41,95.56,11033634
20140327,96.24,96.5,94.06,94.61,15427492
20140328,97.7,97.97,96.47,96.47,12321804
20140329,97.7,0,0,96.47,0
20140330,97.7,97.97,96.47,96.47,12321804
20140331,97.68,98.85,97.32,98.49,12375215
20140401,97.73,97.93,97.28,97.65,9476393
20140402,97.95,98.06,97.18,97.53,9550978
20140403,97.93,98.54,97.56,97.83,10119284
20140404,97.36,98.71,97.28,98.3,12496720
20140406,97.36,98.71,97.28,98.3,12496720
20140407,96.78,97.53,96.751,97.25,10126378
20140408,97.45,97.88,96.75,97.01,10251416
20140409,97.33,97.79,96.629,97.75,10464949
20140410,96.78,97.78,96.235,96.98,13449913
20140411,96.72,97.4399,96.28,96.51,13353028
20140413,96.72,97.4399,96.28,96.51,13353028
20140414,97.86,98.055,96.74,97.49,9610713
20140415,98.68,98.7,97.07,97.58,12961766
20140416,99.94,100.1,98.97,99.05,12508091
20140417,100.42,100.97,99.69,99.69,15439810
