Date,Close,High,Low,Open,Volume
20140420,65.15,65.415,64.28,64.29,5756253
20140421,65.05,65.64,64.54,65.12,3982207
20140422,64.92,65.23,64.84,65.03,3678366
20140423,66,67.19,65.38,65.38,6905527
20140424,65.64,66.355,65.4,66.11,4147188
20140425,65.2,65.99,64.56,65.7,3997438
20140427,65.2,65.99,64.56,65.7,3997438
20140428,65.08,65.85,64.36,65.68,5519735
20140429,64.74,65.51,64.55,65.25,5953651
20140430,66.46,68.89,63.42,64.04,14533643
20140501,66.87,67.63,66.49,67.16,5522460
20140502,66.2,66.89,66.1201,66.87,4055700
20140504,66.2,66.89,66.1201,66.87,4055700
20140505,67.47,67.76,65.64,65.95,4585741
20140506,67.49,68.09,67.08,67.39,6605495
20140507,67.82,67.955,67.17,67.83,5999250
20140508,68.04,68.675,67.59,67.59,5083963
20140509,68.37,68.61,67.45,68.15,4796924
20140511,68.37,68.61,67.45,68.15,4796924
20140512,69.44,69.63,68.77,68.9,5055902
20140513,69.17,70.22,69.03,69.96,6735566
20140514,68.95,69.535,68.74,69.24,4664035
20140515,68.5,68.79,67.53,68.71,5410442
20140516,68.89,68.98,67.82,68.48,6045182
20140518,68.89,68.98,67.82,68.48,6045182
20140519,70.11,70.55,68.51,68.63,7629239
20140520,69.21,70.17,68.411,69.89,8072846
20140521,70.06,70.09,69.14,69.58,5989744
20140522,69.97,70.235,69.78,70.08,2913825
20140523,70.68,70.82,69.84,70.2,2428251
20140525,70.68,70.82,69.84,70.2,2428251
20140526,70.68,70.82,69.84,70.2,2428251
20140527,70.59,71.4,70.45,70.79,3519481
20140528,70.67,70.95,70.12,70.64,3246773
20140529,70.31,71.3,69.9,71.13,5380850
20140530,69.83,70.61,68.7,70.26,5408288
20140601,69.83,70.61,68.7,70.26,5408288
20140602,70.75,71.21,70.05,70.05,3457237
20140603,70.75,70.81,70.25,70.41,3182525
20140604,70.51,70.665,70.23,70.56,2874578
20140605,70.88,71.55,70.37,70.66,5896714
20140606,71.08,71.62,68.01,71.42,4523333
20140607,70.88,71.55,70.37,70.66,5896714
20140609,68.99,69.39,68.15,68.26,6082234
20140610,69.09,69.29,68.55,68.9,5191108
20140611,68.92,69.21,68.53,68.74,5000838
20140612,68.37,69.11,67.97,68.93,6296360
20140613,67.84,68.76,67.78,68.58,5697839
20140616,68.52,68.585,67.6,67.77,3671725
20140617,68.22,68.46,67.69,67.94,5164459
20140618,69.27,69.39,68.19,68.19,5455941
20140619,69.35,69.71,68.12,69.43,5213322
20140620,68.3,69.04,67.93,68.41,10372126
20140623,68.19,68.4,67.7,68.28,6208736
20140624,68.24,68.71,67.95,68.32,7315842
20140625,69.07,69.34,67.85,68.01,7755962
20140626,69.4,69.53,68.75,69.33,4046554
20140627,69.74,70,69.29,69.4,7530671
20140630,70.25,70.27,69.56,69.85,5375957
20140701,70.57,71.1,68.8,68.88,7349561
